,iyear,extended,vicinity,latitude,longitude,crit1,crit2,crit3,suicide,individual,nperps,nperpcap,claimed,nkill,nkillter,nwound,nwoundte,dayn,attacktype1_1,attacktype1_2,attacktype1_3,attacktype1_4,attacktype1_5,attacktype1_6,attacktype1_7,attacktype1_8,attacktype1_9,targtype1_1,targtype1_2,targtype1_3,targtype1_4,targtype1_5,targtype1_6,targtype1_7,targtype1_8,targtype1_9,targtype1_10,targtype1_11,targtype1_12,targtype1_13,targtype1_14,targtype1_15,targtype1_16,targtype1_17,targtype1_18,targtype1_19,targtype1_20,targtype1_21,targtype1_22,claimmode_1,claimmode_2,claimmode_3,claimmode_4,claimmode_5,claimmode_6,claimmode_7,claimmode_8,claimmode_9,claimmode_10
1776,0.3043478260869605,False,False,0.3146807372447677,0.15466418644226435,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.7013698630136986,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
635,0.021739130434788482,False,False,0.5090022326048895,0.3285323121070265,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.5178082191780822,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2321,0.6304347826086953,False,False,0.4826246990028484,0.13478337738823415,True,True,True,False,False,0.01,0.2,False,0.0014461315979754155,0.0,0.0,0.0,0.4958904109589041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1449,0.19565217391304654,False,False,0.010669507100936336,0.3486948272219105,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.7972602739726028,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
917,0.0869565217391326,False,False,0.1663753181930267,0.2951283959979171,True,True,True,False,False,0.01,0.1,True,0.0,0.0,0.0,0.0,0.9342465753424658,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1037,0.10869565217391396,False,False,0.5346800903726441,0.2101711040238955,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.7808219178082192,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1712,0.2826086956521792,False,False,0.5876833883537329,0.13370901792957512,True,True,True,False,False,0.005,0.1,False,0.0,0.0,0.0002715177844148792,0.3333333333333333,0.5726027397260274,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
224,0.0,False,False,0.4990296918145031,0.3259310202891109,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.3479452054794521,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2199,0.5652173913043512,False,False,0.522215641137534,0.1312425079726806,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1143,0.13043478260869534,False,False,0.4852972921446469,0.31867422655648525,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.4821917808219178,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2166,0.5434782608695699,False,False,0.405598656895484,0.13665900579464718,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.28493150684931506,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1294,0.15217391304348382,False,False,0.4129631637474427,0.13615457237591927,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.7780821917808219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2051,0.4782608695652186,False,False,0.6106815911501065,0.17420029748996124,True,True,True,False,False,0.005,0.1,False,0.0,0.0,0.0,0.0,0.04657534246575342,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1847,0.3478260869565233,False,False,0.4852972921446469,0.31867422655648525,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.3205479452054795,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
871,0.0869565217391326,False,False,0.1663753181930267,0.2951283959979171,True,True,False,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.4246575342465754,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
531,0.021739130434788482,False,False,0.4226654988832708,0.13468186819585098,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.2410958904109589,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
692,0.021739130434788482,False,False,0.5204112476725298,0.3298825819875135,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.7863013698630137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
836,0.06521739130435122,False,False,0.1663753181930267,0.2951283959979171,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.9945205479452056,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1679,0.2608695652173978,False,False,0.3471615264014499,0.1494636778352254,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.9178082191780822,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2650,0.9565217391304373,False,False,0.3355351093898736,0.15836666487679602,True,True,True,False,False,0.01,0.0,False,0.0,0.0,0.0,0.0,0.8410958904109589,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1790,0.3043478260869605,False,False,0.01032441618404073,0.3484103430547432,True,True,True,False,False,0.01,0.1,True,0.0,0.0,0.0,0.0,0.9424657534246575,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1580,0.2391304347826093,False,False,0.3432223695890225,0.15054605237762594,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.6328767123287672,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2037,0.4565217391304373,False,False,0.27138596150095323,0.2652886078688459,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.3424657534246576,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
795,0.06521739130435122,False,False,0.4852972921446469,0.31867422655648525,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.23287671232876714,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1168,0.13043478260869534,False,False,0.4852972921446469,0.31867422655648525,True,True,True,False,False,0.025,0.1,False,0.0007230657989877079,0.0,0.0004072766766223188,0.0,0.6931506849315069,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1411,0.19565217391304654,False,False,0.4852972921446469,0.31867422655648525,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0005430355688297583,0.0,0.2273972602739726,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1077,0.10869565217391396,False,False,0.4246445179528988,0.13524852967583245,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.9945205479452056,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
884,0.0869565217391326,False,False,0.44641639457287946,0.3071740901537456,True,True,False,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.5561643835616439,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2608,0.9130434782608744,False,False,0.5102002474584562,0.2654611240904501,True,True,True,False,False,0.01,0.0,False,0.0,0.0,0.0,0.0,0.6136986301369863,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1861,0.3478260869565233,False,False,0.6338937823172042,0.156113286219716,True,True,True,False,False,0.015,0.1,False,0.0,0.0,0.0,0.0,0.7424657534246576,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
709,0.021739130434788482,False,False,0.4852972921446469,0.31867422655648525,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.926027397260274,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1507,0.21739130434782794,False,False,0.010239183527904816,0.3476272895154165,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.5342465753424658,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
416,0.0,False,False,0.5205852332321763,0.3296951453207841,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.7863013698630137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1566,0.2391304347826093,False,False,0.3432223695890225,0.15054605237762594,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.4191780821917808,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2503,0.7608695652173978,False,False,0.5654284911242615,0.3293946917928381,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1891,0.3695652173913047,False,False,0.4389035892996939,0.1371822854913618,True,True,True,False,False,0.01,0.1,True,0.0,0.0,0.0,0.0,0.2876712328767124,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
308,0.0,False,False,0.4969864548988253,0.2353138288557069,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.4986301369863014,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1949,0.4130434782608745,False,False,0.4852972921446469,0.31867422655648525,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.1589041095890411,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1353,0.1739130434782652,False,False,0.5102881896383289,0.2668879382106896,True,True,True,False,True,0.005,0.1,False,0.0,0.0,0.0001357588922074396,0.0,0.3972602739726028,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2672,0.9782608695652186,False,False,0.3640942149620072,0.2761901896750755,True,True,True,False,True,0.005,0.0,False,0.0,0.0,0.0,0.0,0.536986301369863,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1873,0.3478260869565233,False,False,0.5185590001780604,0.261331212527227,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.8301369863013699,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
193,0.0,False,False,0.5139643733044408,0.26672505985175426,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.3178082191780822,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1529,0.21739130434782794,False,False,0.4852972921446469,0.31867422655648525,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0006787944610371978,0.0,0.7808219178082192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
199,0.0,False,False,0.5189502596726476,0.3299119554262229,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.3287671232876713,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
990,0.10869565217391396,False,False,0.44641639457287946,0.3071740901537456,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.35342465753424657,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2715,1.0,False,False,0.31604367035413644,0.23203106489880956,True,True,True,False,True,0.005,0.0,True,0.0043383947939262466,0.2,0.0012218300298669565,0.0,0.5150684931506849,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2730,1.0,False,False,0.4949716146453042,0.3187291236094234,True,True,True,False,False,0.02,0.0,False,0.0,0.0,0.0,0.0,0.6054794520547946,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
857,0.0869565217391326,False,False,0.4226654988832708,0.13468186819585098,True,True,True,False,False,0.02,0.1,False,0.0,0.0,0.0,0.0,0.28493150684931506,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1145,0.13043478260869534,False,False,0.4852972921446469,0.31867422655648525,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.4821917808219178,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2475,0.7173913043478279,False,False,0.5102881896383289,0.2668879382106896,True,True,True,False,False,0.01,0.0,True,0.0,0.0,0.0,0.0,0.2547945205479452,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
800,0.06521739130435122,False,False,0.010669507100936336,0.3486948272219105,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.3095890410958904,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1632,0.2608695652173978,False,False,0.010669507100936336,0.3486948272219105,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.326027397260274,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2279,0.608695652173914,False,False,0.3780724985772866,0.1973197856401008,True,True,True,False,False,0.005,0.1,False,0.0,0.0,0.0,0.0,0.2821917808219178,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1287,0.15217391304348382,False,False,0.4852972921446469,0.31867422655648525,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.7753424657534247,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
961,0.10869565217391396,False,False,0.4194075846097857,0.13470408544552046,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.2136986301369863,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
662,0.021739130434788482,False,False,0.4859612748040363,0.3185738422881359,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.6410958904109589,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1539,0.2391304347826093,False,False,0.010669507100936336,0.3486948272219105,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.019178082191780826,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1625,0.2608695652173978,False,False,0.5205852332321763,0.3296951453207841,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.21917808219178084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1400,0.1739130434782652,False,False,0.4852972921446469,0.31867422655648525,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.9917808219178084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1511,0.21739130434782794,False,False,0.0092516367976877,0.34891018556727865,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.5534246575342466,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
960,0.10869565217391396,False,False,0.4194075846097857,0.13470408544552046,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.2136986301369863,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1213,0.15217391304348382,False,False,0.5201401246201707,0.3279991399195677,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.19178082191780824,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2374,0.6521739130434838,False,True,0.4491259183098648,0.2740009772929561,True,True,True,False,False,0.01,0.1,True,0.0,0.0,0.0,0.0,0.5013698630136987,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
442,0.0,False,False,0.5102881896383289,0.2668879382106896,True,True,True,False,False,0.005,0.1,False,0.0,0.0,0.0,0.0,0.8630136986301371,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
733,0.04347826086956985,False,False,0.3058565651525463,0.25718563183632914,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0001357588922074396,0.0,0.08493150684931508,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2364,0.6521739130434838,False,False,0.5459810445132933,0.2545126147099954,True,True,True,False,False,0.01,0.0,True,0.0,0.0,0.0,0.0,0.19452054794520549,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
422,0.0,False,False,0.4226654988832708,0.13468186819585098,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.8054794520547945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2370,0.6521739130434838,False,False,0.6202708516732887,0.1328888875021582,True,True,True,False,False,0.01,0.0,True,0.0,0.0,0.0,0.0,0.3479452054794521,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
577,0.021739130434788482,False,False,0.4055314948425388,0.13615905306995968,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.3287671232876713,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2081,0.4782608695652186,False,False,0.4005532250095611,0.14469182989222554,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.9808219178082191,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1273,0.15217391304348382,False,False,0.44641639457287946,0.3071740901537456,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.6821917808219178,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1677,0.2608695652173978,False,False,0.008847768417048818,0.34926210436977545,True,False,True,False,False,0.03,0.1,False,0.0007230657989877079,0.0,0.0,0.0,0.873972602739726,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1390,0.1739130434782652,False,False,0.520791114366522,0.32920373213766474,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.8191780821917808,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1050,0.10869565217391396,False,False,0.5102881896383289,0.2668879382106896,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.8191780821917808,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1796,0.3260869565217419,False,False,0.44641639457287946,0.3071740901537456,True,True,True,False,False,0.015,0.30000000000000004,True,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2463,0.7173913043478279,False,False,0.6323108444143251,0.1350246849947626,True,True,True,False,False,0.005,0.1,True,0.0,0.0,0.0,0.0,0.05205479452054794,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1970,0.4130434782608745,False,False,0.0003836642941905666,0.3486682128874194,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.5315068493150685,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
954,0.10869565217391396,False,False,0.4133069745743839,0.1367107218968543,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.1863013698630137,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
861,0.0869565217391326,False,False,0.4607052493459486,0.31082485248607017,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.3095890410958904,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1413,0.19565217391304654,False,False,0.4864409031751479,0.31860015638952344,True,True,True,False,False,0.01,0.1,False,0.0,0.0,0.0,0.0,0.2273972602739726,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2174,0.5434782608695699,False,False,0.4841053150486991,0.1747051489547828,True,True,True,False,False,0.005,0.1,False,0.0,0.0,0.0,0.0,0.452054794520548,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2441,0.6956521739130466,False,False,0.4523095020266597,0.27106142537855,True,True,True,False,False,0.01,0.0,True,0.0,0.0,0.0,0.0,0.33424657534246577,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2714,1.0,False,False,0.44242592748810977,0.2569445712570379,True,True,True,False,False,0.01,0.0,False,0.0,0.0,0.0,0.0,0.5095890410958904,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2677,0.9782608695652186,False,False,0.305696361894743,0.19421613543224955,True,True,True,False,False,0.005,0.0,False,0.0,0.0,0.0,0.0,0.5835616438356165,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
