,iyear,extended,vicinity,latitude,longitude,crit1,crit2,crit3,suicide,individual,nperps,nperpcap,claimed,nkill,nkillter,nwound,nwoundte,propextent,dayn,attacktype1_1,attacktype1_2,attacktype1_3,attacktype1_4,attacktype1_5,attacktype1_6,attacktype1_7,attacktype1_8,attacktype1_9,targtype1_1,targtype1_2,targtype1_3,targtype1_4,targtype1_5,targtype1_6,targtype1_7,targtype1_8,targtype1_9,targtype1_10,targtype1_11,targtype1_12,targtype1_13,targtype1_14,targtype1_15,targtype1_16,targtype1_17,targtype1_18,targtype1_19,targtype1_20,targtype1_21,targtype1_22,claimmode_1,claimmode_2,claimmode_3,claimmode_4,claimmode_5,claimmode_6,claimmode_7,claimmode_8,claimmode_9,claimmode_10
2456,2002,False,False,41.839226000000004,-79.268381,True,True,True,False,False,2.0,1.0,True,0.0,0.0,0.0,0.0,3.0,223,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2457,2002,False,True,42.280826,-83.743038,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,230,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2458,2002,False,False,42.371990000000004,-83.467919,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,245,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2460,2002,False,False,40.748876,-73.968009,True,True,True,False,True,1.0,1.0,False,0.0,0.0,0.0,0.0,3.0,276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2461,2002,False,False,42.129445000000004,-80.085239,True,True,True,False,False,2.0,0.0,True,0.0,0.0,0.0,0.0,3.0,330,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2462,2003,False,False,42.001804,-80.31540799999999,True,True,True,False,False,2.0,0.0,True,0.0,0.0,0.0,0.0,3.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2463,2003,False,False,47.603559999999995,-122.329439,True,True,True,False,False,1.0,1.0,True,0.0,0.0,0.0,0.0,3.0,20,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2464,2003,False,False,39.728352,-121.83734799999999,True,True,True,False,False,2.0,0.0,True,0.0,0.0,0.0,0.0,3.0,62,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2465,2003,False,False,39.728352,-121.83734799999999,True,True,True,False,False,2.0,0.0,True,0.0,0.0,0.0,0.0,3.0,69,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2466,2003,False,False,35.084179999999996,-106.64863899999999,True,True,True,False,False,2.0,0.0,False,0.0,0.0,0.0,0.0,3.0,70,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2467,2003,False,False,35.084179999999996,-106.64863899999999,True,True,True,False,False,2.0,0.0,False,0.0,0.0,0.0,0.0,3.0,70,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2468,2003,False,False,35.084179999999996,-106.64863899999999,True,True,True,False,False,2.0,0.0,False,0.0,0.0,0.0,0.0,3.0,70,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2469,2003,True,False,38.889601,-77.021982,True,True,True,False,True,1.0,1.0,False,0.0,0.0,0.0,0.0,2.0,76,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2470,2003,False,False,42.320702000000004,-83.64043199999999,True,True,True,False,False,2.0,1.0,True,0.0,0.0,0.0,0.0,3.0,80,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2471,2003,False,False,42.321863,-83.636152,True,True,True,False,False,2.0,1.0,True,0.0,0.0,0.0,0.0,3.0,80,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2472,2003,False,False,38.232471000000004,-122.644448,True,True,True,False,False,2.0,1.0,True,0.0,0.0,0.0,0.0,3.0,81,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2473,2003,False,False,32.38012,-86.300629,True,True,True,False,False,2.0,0.0,True,0.0,0.0,0.0,0.0,3.0,88,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2474,2003,False,True,33.890884,-117.261733,True,True,True,False,True,1.0,1.0,False,0.0,0.0,0.0,0.0,3.0,90,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2475,2003,False,False,41.88415,-87.632409,True,True,True,False,False,2.0,0.0,True,0.0,0.0,0.0,0.0,4.0,94,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2477,2003,False,False,26.214297,-80.271999,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,145,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2478,2003,False,True,42.75248,-83.032269,True,True,True,False,False,2.0,0.0,True,0.0,0.0,0.0,0.0,2.0,152,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2479,2003,False,False,39.745155,-121.79361000000002,True,True,True,False,False,2.0,1.0,True,0.0,0.0,0.0,0.0,3.0,154,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2480,2003,False,False,39.728352,-121.83734799999999,True,True,True,False,False,2.0,1.0,True,0.0,0.0,0.0,0.0,4.0,156,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2481,2003,False,False,32.715695000000004,-117.16171899999999,True,True,True,False,False,2.0,0.0,True,0.0,0.0,0.0,0.0,2.0,213,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2482,2003,False,False,34.072148999999996,-117.938024,True,True,True,False,False,2.0,2.0,True,0.0,0.0,0.0,0.0,2.0,234,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2483,2003,False,False,37.831455,-122.285164,True,True,True,False,False,1.0,1.0,True,0.0,0.0,0.0,0.0,4.0,240,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2484,2003,False,False,39.766909999999996,-86.149964,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,249,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2487,2003,False,False,37.658034,-121.87722,True,True,True,False,False,2.0,0.0,True,0.0,0.0,0.0,0.0,3.0,269,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2488,2003,False,False,32.715695000000004,-117.16171899999999,True,True,True,False,False,2.0,0.0,True,0.0,0.0,0.0,0.0,3.0,262,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2489,2003,False,False,32.715695000000004,-117.16171899999999,True,True,True,False,False,2.0,0.0,True,0.0,0.0,0.0,0.0,3.0,262,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2491,2003,False,False,45.296544,-92.96759499999999,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,2.0,298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2493,2003,False,False,39.450214,-87.413382,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,322,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2495,2004,False,False,38.03213,-78.477529,True,True,True,False,False,2.0,1.0,True,0.0,0.0,0.0,0.0,3.0,38,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2496,2004,False,False,35.472015,-97.520354,True,True,True,False,False,1.0,1.0,False,0.0,0.0,0.0,0.0,3.0,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2497,2004,False,False,47.912876000000004,-122.09818500000002,True,True,True,False,False,2.0,0.0,True,0.0,0.0,0.0,0.0,2.0,111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2498,2004,False,False,40.60675,-111.938754,True,True,True,False,False,1.0,1.0,True,0.0,0.0,0.0,0.0,2.0,166,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2499,2004,False,False,26.616265000000002,-80.057244,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,184,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2500,2004,False,False,40.251844,-111.64931599999998,True,True,True,False,False,2.0,2.0,True,0.0,0.0,0.0,0.0,3.0,190,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2501,2004,False,False,38.600119,-77.16220200000001,True,True,True,False,False,2.0,0.0,False,0.0,0.0,0.0,0.0,2.0,344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2503,2005,False,False,44.46867,-71.185077,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,4.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2505,2005,False,False,38.393414,-120.803032,True,True,True,False,False,3.0,3.0,True,0.0,0.0,0.0,0.0,3.0,38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2508,2005,False,False,35.084179999999996,-106.64863899999999,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2510,2005,False,False,39.16659,-86.534244,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,78,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2511,2005,False,False,39.16659,-86.534244,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,89,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2512,2005,False,False,41.637675,-70.930869,True,True,True,False,False,2.0,0.0,False,0.0,0.0,0.0,0.0,3.0,103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2513,2005,False,False,47.613434999999996,-122.035494,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,103,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2515,2005,False,False,40.712784,-74.005941,True,True,True,False,False,2.0,0.0,False,0.0,0.0,0.0,0.0,3.0,125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2516,2005,False,False,26.714388,-80.052689,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,185,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2517,2005,False,True,44.46867,-71.185077,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,189,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2519,2005,False,False,39.6425,-77.717579,True,True,True,False,False,0.0,0.0,True,0.0,0.0,0.0,0.0,3.0,324,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2520,2005,False,False,32.715695000000004,-117.16171899999999,True,True,True,False,False,0.0,0.0,False,0.0,0.0,0.0,0.0,3.0,333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2521,2005,False,False,32.715695000000004,-117.16171899999999,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2522,2005,False,False,39.150174,-84.518436,True,True,True,False,False,2.0,0.0,False,0.0,0.0,0.0,0.0,4.0,354,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2523,2006,False,False,48.173986,-122.52821399999999,True,True,True,False,False,2.0,0.0,True,0.0,0.0,0.0,0.0,2.0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2528,2006,False,False,41.523505,-90.577549,True,True,True,False,True,1.0,1.0,True,0.0,0.0,0.0,0.0,3.0,254,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2530,2007,False,False,39.720689,-104.947647,True,True,True,False,False,1.0,1.0,False,0.0,0.0,0.0,0.0,4.0,79,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2531,2007,False,False,39.71308,-104.94498899999999,True,True,True,False,False,1.0,1.0,True,0.0,0.0,0.0,0.0,4.0,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2533,2007,False,False,36.848310999999995,-75.97927800000001,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,129,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2535,2007,False,False,34.053490000000004,-118.245319,True,True,True,False,False,2.0,0.0,True,0.0,0.0,0.0,0.0,3.0,293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2536,2007,False,False,40.712784,-74.005941,True,True,True,False,False,2.0,0.0,False,0.0,0.0,0.0,0.0,3.0,299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2537,2007,False,False,35.084179999999996,-106.64863899999999,True,True,True,False,False,2.0,2.0,False,0.0,0.0,0.0,0.0,3.0,340,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2538,2008,False,False,34.053490000000004,-118.245319,True,True,True,False,False,2.0,0.0,False,0.0,0.0,0.0,0.0,3.0,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2539,2008,False,False,35.615725,-87.03544699999999,True,True,True,False,False,3.0,3.0,False,0.0,0.0,0.0,0.0,4.0,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2540,2008,False,False,40.802071000000005,-124.163673,True,True,True,False,False,2.0,1.0,False,0.0,0.0,0.0,0.0,3.0,48,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2541,2008,False,False,40.802071000000005,-124.163673,True,True,True,False,False,2.0,0.0,False,0.0,0.0,0.0,0.0,3.0,48,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2542,2008,False,False,47.754265000000004,-122.163458,True,True,True,False,False,2.0,0.0,True,0.0,0.0,0.0,0.0,2.0,63,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2543,2008,False,False,40.712784,-74.005941,True,True,True,False,False,1.0,0.0,False,0.0,0.0,0.0,0.0,3.0,66,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2544,2008,False,False,39.102959999999996,-94.583062,True,True,True,False,False,2.0,0.0,False,0.0,0.0,0.0,0.0,3.0,98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2545,2008,False,False,39.102959999999996,-94.583062,True,True,True,False,False,2.0,0.0,False,0.0,0.0,0.0,0.0,3.0,98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2546,2008,False,False,25.793095,-80.134904,True,True,True,False,False,2.0,0.0,False,0.0,0.0,0.0,0.0,2.0,113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2547,2008,False,False,32.715695000000004,-117.16171899999999,True,True,True,False,False,2.0,0.0,False,0.0,0.0,0.0,0.0,3.0,116,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2548,2008,False,False,42.32356,-122.87561399999998,True,True,True,False,True,3.0,2.0,False,0.0,0.0,0.0,0.0,3.0,147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2552,2008,False,False,36.974025,-122.03095400000001,True,True,True,False,False,2.0,0.0,True,0.0,0.0,1.0,0.0,4.0,215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2553,2008,False,False,36.974025,-122.03095400000001,True,True,True,False,False,2.0,0.0,True,0.0,0.0,1.0,0.0,4.0,215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2554,2008,False,False,42.10125,-72.589294,True,True,True,False,False,3.0,3.0,False,0.0,0.0,2.0,0.0,3.0,310,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2556,2009,False,False,34.05611,-118.42971999999999,True,True,True,False,False,2.0,0.0,True,0.0,0.0,0.0,0.0,3.0,66,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2562,2009,False,False,37.54703,-122.314834,False,True,True,False,False,1.0,1.0,False,0.0,0.0,0.0,0.0,3.0,236,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2563,2009,False,False,47.976575,-122.206419,True,True,True,False,False,2.0,0.0,True,0.0,0.0,0.0,0.0,4.0,247,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2565,2009,False,False,42.331685,-83.047924,True,True,True,True,False,1.0,1.0,True,0.0,0.0,2.0,1.0,3.0,359,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2566,2010,False,False,27.9656,-82.799764,False,True,True,False,False,2.0,0.0,False,0.0,0.0,0.0,0.0,3.0,48,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2567,2010,False,False,30.267605,-97.74298399999999,True,True,True,True,True,1.0,0.0,False,2.0,1.0,15.0,0.0,2.0,49,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2570,2010,False,False,39.74001,-104.992259,True,True,True,False,False,1.0,1.0,True,0.0,0.0,0.0,0.0,3.0,120,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2572,2010,False,False,30.33138,-81.655799,True,True,True,False,False,2.0,0.0,False,0.0,0.0,0.0,0.0,4.0,130,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2573,2010,False,False,40.759505,-111.88822900000001,True,True,True,False,False,1.0,1.0,True,0.0,0.0,0.0,0.0,3.0,156,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2574,2010,True,False,40.564938,-111.83904799999999,True,True,True,False,False,1.0,0.0,True,0.0,0.0,0.0,0.0,3.0,188,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2575,2010,False,False,46.187884000000004,-123.831253,True,True,True,False,False,2.0,0.0,True,0.0,0.0,0.0,0.0,4.0,208,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2577,2010,False,False,38.544053999999996,-77.343246,True,True,True,False,True,1.0,1.0,False,0.0,0.0,0.0,0.0,3.0,274,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2579,2010,False,False,38.871857,-77.056267,True,True,True,False,True,1.0,1.0,False,0.0,0.0,0.0,0.0,4.0,292,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2581,2010,False,False,38.658172,-77.249705,True,True,True,False,True,1.0,1.0,False,0.0,0.0,0.0,0.0,4.0,305,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2587,2011,False,False,42.96125,-85.65571899999999,True,True,True,False,False,2.0,0.0,True,0.0,0.0,0.0,0.0,3.0,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2588,2011,False,False,37.957702000000005,-121.29078,True,True,True,False,False,2.0,0.0,False,0.0,0.0,0.0,0.0,3.0,113,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2590,2011,False,False,43.662938,-116.68736000000001,True,True,True,False,False,2.0,0.0,True,0.0,0.0,0.0,0.0,3.0,269,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
